,channel_id,prop,sku_id,NextWeek_predict,distribution_sale,var
67,SH01SH51,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
68,SH01SH98,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
69,SH02SH01,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
70,SH02SH02,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
71,SH02SH03,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
72,SX01SH04,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
73,SX01SH05,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
74,TJ01SH01,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
75,TJ01SH02,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
76,TJ01SH08,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
77,TJ01SH10,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
78,TJ01SH12,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
79,TJ01SH13,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
80,TJ01SH15,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
81,TJ01SH16,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
82,TJ01SH17,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
83,TJ01ST02,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
84,TJ01ST08,0.0,1217620042B01#2B01#00#00,7.0,0.0,50.43403625488281
0,AAB99,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
1,BJ01SH03,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
2,BJ01SH13,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
3,CQ01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
4,CQ01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
5,CQ05SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
6,CQ05SH03,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
7,EB01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
8,EB01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
9,EB01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
10,EB01SH08,1.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
11,FJ02SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
12,FJ02SH03,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
13,FJ02SH06,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
14,FJ03SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
15,FJ03SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
16,GD02SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
17,GS01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
18,GS01SH06,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
19,GS01SH07,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
20,GS01SH08,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
21,GS01SH09,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
22,GS01SH10,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
23,GS01SH15,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
24,GS02SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
25,GS02SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
26,GX01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
27,GX01SH04,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
28,GX01SH06,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
29,HB01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
30,HB01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
31,HB01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
32,HB01SH06,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
33,HB01SH08,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
34,HB05SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
35,HB07SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
36,HN01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
37,JS12SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
38,MG01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
39,SC01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
40,SC01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
41,SC01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
42,SC01SH06,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
43,SD01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
44,SD05SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
45,SH01SH05,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
46,SH01SH07,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
47,SH01SH15,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
48,SH01SH26,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
49,SH01SH31,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
50,SH01SH37,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
51,SH01SH38,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
52,SH01SH39,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
53,SH01SH46,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
54,SH01SH98,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
55,SX02SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
56,SX03SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
57,SX04SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
58,SX05SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
59,TJ01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
60,TJ01SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
61,TJ01SH08,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
62,TJ01SH10,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
63,TJ01SH12,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
64,TJ01SH13,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
65,TJ01SH15,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
66,TJ01SH16,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
67,XJ01SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
68,YN02SH01,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
69,YN02SH02,0.0,1318070042B01#2B01#32#30,0.0,0.0,19.108938217163086
0,AAB100,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
1,AAB99,1.0,1318070042B01#2B01#32#31,2.0,2.0,71.17301940917969
2,BJ01SH03,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
3,BJ01SH13,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
4,CQ01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
5,CQ01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
6,CQ01SH07,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
7,CQ05SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
8,CQ05SH03,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
9,CQ05SH08,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
10,EB01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
11,EB01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
12,EB01SH05,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
13,EB01SH08,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
14,FJ02SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
15,FJ02SH03,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
16,FJ02SH06,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
17,FJ03SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
18,FJ03SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
19,GD02SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
20,GS01SH07,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
21,GS01SH08,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
22,GS01SH09,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
23,GS01SH10,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
24,GS01SH15,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
25,GS02SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
26,GS02SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
27,GX01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
28,GX01SH04,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
29,GX01SH06,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
30,HB01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
31,HB01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
32,HB01SH05,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
33,HB01SH06,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
34,HB01SH08,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
35,HB07SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
36,HN01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
37,JS12SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
38,MG01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
39,SC01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
40,SC01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
41,SC01SH06,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
42,SD01SH05,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
43,SD05SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
44,SH01SH05,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
45,SH01SH07,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
46,SH01SH13,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
47,SH01SH15,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
48,SH01SH26,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
49,SH01SH31,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
50,SH01SH37,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
51,SH01SH38,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
52,SH01SH39,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
53,SH01SH45,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
54,SH01SH46,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
55,SX02SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
56,SX03SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
57,SX04SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
58,SX05SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
59,TJ01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
60,TJ01SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
61,TJ01SH08,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
62,TJ01SH10,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
63,TJ01SH12,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
64,TJ01SH13,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
65,TJ01SH15,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
66,TJ01SH16,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
67,TJ01ST02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
68,XJ01SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
69,YN02SH01,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
70,YN02SH02,0.0,1318070042B01#2B01#32#31,2.0,0.0,71.17301940917969
0,AAB91,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
1,AAB93,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
2,AAB99,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
3,CQ05SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
4,CQ05SH03,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
5,CQ05SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
6,CQ05SH08,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
7,EB01SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
8,EB01SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
9,EB01SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
10,EB01SH08,1.0,252801002003#003#32#29,3.0,3.0,48.73472213745117
11,FJ02SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
12,FJ02SH03,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
13,FJ02SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
14,FJ03SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
15,FJ03SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
16,FJ03SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
17,FJ03SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
18,GD02SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
19,GD02SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
20,GD02SH03,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
21,GS01SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
22,GS01SH07,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
23,GS01SH08,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
24,GS01SH09,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
25,GS01SH10,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
26,GS01SH17,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
27,GS02SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
28,GS02SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
29,GX01SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
30,GX01SH04,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
31,GX01SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
32,HB01SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
33,HB01SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
34,HB01SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
35,HB01SH07,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
36,HB05SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
37,HB05SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
38,HB06SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
39,HN01SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
40,HN01SH04,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
41,JX01SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
42,JX01SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
43,LN05SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
44,LN05SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
45,SC01SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
46,SC01SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
47,SC01SH07,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
48,SD05SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
49,SD06SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
50,SH01SH05,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
51,SH01SH07,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
52,SH01SH13,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
53,SH01SH15,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
54,SH01SH31,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
55,SH01SH38,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
56,SH01SH39,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
57,SH01SH45,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
58,SH01SH47,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
59,SH01SH50,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
60,SX03SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
61,SX04SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
62,SX05SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
63,SX05SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
64,TJ01SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
65,TJ01SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
66,TJ01SH08,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
67,TJ01SH12,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
68,TJ01SH15,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
69,XJ01SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
70,YN02SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
71,YN02SH02,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
72,YN02SH06,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
73,ZJ08SH01,0.0,252801002003#003#32#29,3.0,0.0,48.73472213745117
0,AAB100,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
1,AAB93,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
2,AAB97,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
3,AAB99,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
4,CQ05SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
5,CQ05SH03,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
6,CQ05SH08,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
7,EB01SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
8,EB01SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
9,EB01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
10,EB01SH08,1.0,252801002003#003#32#30,3.0,3.0,22.82096290588379
11,FJ02SH03,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
12,FJ03SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
13,FJ03SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
14,FJ03SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
15,GD02SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
16,GD02SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
17,GD02SH03,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
18,GS01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
19,GS01SH07,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
20,GS01SH08,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
21,GS01SH09,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
22,GS01SH10,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
23,GS01SH15,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
24,GS01SH17,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
25,GS02SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
26,GX01SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
27,GX01SH04,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
28,GX01SH06,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
29,HB01SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
30,HB01SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
31,HB01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
32,HB01SH06,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
33,HB05SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
34,HB05SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
35,HB06SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
36,HB07SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
37,HN01SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
38,HN01SH04,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
39,JX01SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
40,LN05SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
41,LN05SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
42,MG01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
43,SC01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
44,SC01SH06,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
45,SC01SH07,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
46,SD05SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
47,SD06SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
48,SH01SH05,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
49,SH01SH07,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
50,SH01SH13,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
51,SH01SH15,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
52,SH01SH26,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
53,SH01SH31,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
54,SH01SH36,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
55,SH01SH38,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
56,SH01SH39,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
57,SH01SH45,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
58,SH01SH47,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
59,SH01SH50,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
60,SH02SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
61,SX03SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
62,SX04SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
63,SX05SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
64,SX05SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
65,TJ01SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
66,TJ01SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
67,TJ01SH08,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
68,TJ01SH10,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
69,TJ01SH12,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
70,TJ01SH17,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
71,XJ01SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
72,YN02SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
73,YN02SH02,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
74,ZJ08SH01,0.0,252801002003#003#32#30,3.0,0.0,22.82096290588379
0,AAB91,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
1,AAB93,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
2,AAB97,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
3,AAB99,1.0,252801002003#003#32#31,3.0,3.0,2.790602207183838
4,CQ05SH01,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
5,CQ05SH03,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
6,CQ05SH08,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
7,CQ05SH09,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
8,EB01SH01,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
9,EB01SH02,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
10,EB01SH05,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
11,EB01SH08,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
12,FJ02SH02,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
13,FJ02SH03,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
14,FJ02SH06,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
15,FJ03SH01,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
16,FJ03SH02,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
17,GD02SH01,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
18,GD02SH02,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
19,GS01SH05,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
20,GS01SH07,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
21,GS01SH08,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
22,GS01SH09,0.0,252801002003#003#32#31,3.0,0.0,2.790602207183838
